Id,Values_Name,Values_code,Values_Hour01,Values_Hour02,Values_Hour03,Values_Hour04,Values_Hour05,Values_Hour06,Values_Hour07,Values_Hour08,Values_Hour09,Values_Hour10,Values_Hour11,Values_Hour12,Values_Hour13,Values_Hour14,Values_Hour15,Values_Hour16,Values_Hour17,Values_Hour18,Values_Hour19,Values_Hour20,Values_Hour21,Values_Hour22,Values_Hour23,Values_Hour24,Date
RecursoComb,2U91,GAS,7.25147,7.25167,7.22232,7.20781,7.24567,7.25581,7.25786,7.25678,7.25376,7.25133,7.24417,7.2423,7.2328,7.2344,7.23946,7.23989,7.24237,7.24878,7.248,7.24872,7.24825,7.24781,7.24325,7.20487,2024-05-02
RecursoComb,2U93,GAS,7.18821,7.18947,7.15884,7.14396,7.18239,7.19771,7.19682,7.19541,7.19763,7.19288,7.18483,7.17675,7.17016,7.17019,7.17586,7.17638,7.17818,7.18674,7.18869,7.19359,7.19464,7.18639,7.17993,7.13918,2024-05-02
RecursoComb,2V25,CARBON,4.93185,4.93988,5.08607,5.06358,5.00896,5.15354,5.00414,4.87562,4.69891,4.7214,4.56236,4.64429,4.66035,4.6475,4.73746,4.83224,4.58324,4.55754,4.50613,4.57682,4.4981,4.51416,4.60252,4.6973,2024-05-02
RecursoComb,2WFN,GAS,2.9291,3.175,3.47546,3.69968,1.27546,2.17123,3.52442,3.64438,3.62158,3.69258,3.67502,2.63425,3.18434,3.17463,3.34055,2.41339,1.94028,1.86778,2.70339,3.59617,3.54385,3.69968,3.66941,0.27056,2024-05-02
RecursoComb,2XXR,GAS,0.03351,0.03353,0.03327,0.03362,0.03358,0.03357,0.03383,0.03355,0.03369,0.03134,0.03012,0.02967,0.02908,0.02925,0.03057,0.03118,0.03168,0.03208,0.03216,0.03264,0.0331,0.03311,0.03323,0.03324,2024-05-02
RecursoComb,2YB9,GAS,1.07946,1.08602,1.07765,1.08221,1.07381,1.07863,1.06959,1.0514,1.06659,1.04596,1.02953,1.01212,1.03298,0.14825,0.35167,0.52548,0.67714,0.86565,0.92762,0.94086,0.98908,1.00401,1.01626,1.03494,2024-05-02
RecursoComb,2YWY,GAS,0.00649,0.01332,0.01818,0.00918,0.00935,0.00458,0.0087,0.00786,0.00431,0.00455,0.02561,0.00859,0.00744,0.01286,0.00797,0.01143,0.00697,0.01045,0.00038,0.00368,0.00955,0.00852,0.00454,0.01109,2024-05-02
RecursoComb,3C4V,GAS,1.18916,1.22567,1.2361,1.27522,0.75105,1.23089,1.24654,1.25697,1.05877,0.93881,1.06399,1.02226,0.90752,0.88144,0.98054,1.01705,1.02748,1.00662,1.01705,1.16309,1.17873,1.18525,1.19959,,2024-05-02
RecursoComb,3JNR,GAS,,,,,,,,,,,,,,,,0.00048,0.0029,0.00338,0.00435,,,,,,2024-05-02
RecursoComb,3KL4,GAS,0.05773,0.11203,0.13422,0.13031,0.26662,0.08817,0.56751,0.60388,0.71344,0.95716,0.50802,0.32956,1.18854,0.35495,0.20003,0.58597,0.13251,0.84633,0.20767,0.14234,0.24405,0.15573,0.27623,0.88751,2024-05-02
RecursoComb,PRG1,GAS,,,,,,,,,,2.36989,11.32114,19.61071,24.15132,23.83511,23.79347,23.78841,23.78616,23.80191,24.40789,25.28225,25.30476,25.40491,25.38916,13.8829,2024-05-02
RecursoComb,TBST,GAS NI,,,,,,,,,,,,,,,,,,,,,,,4.50771,4.16119,2024-05-02
RecursoComb,TCBE,GAS,9.7034,12.77054,12.79251,12.80007,12.75343,12.52924,12.37425,0.81022,,,,,,,,0.00047,0.05573,0.11426,,,,,,,2024-05-02
RecursoComb,TCBE,GLP,,,,,,,,1.52365,3.44701,2.51958,1.93078,10.61608,5.12849,0.2357,2.58774,5.01628,,,,,,,,,2024-05-02
RecursoComb,TCDT,GAS NI,84.26226,84.20367,84.20367,84.14507,83.96928,83.6177,63.81197,47.17046,,,,15.41097,65.27689,85.19981,83.26612,83.14892,83.50051,84.08647,86.89912,114.67403,119.30318,119.30318,122.23302,113.2677,2024-05-02
RecursoComb,TDR1,GAS,,,,,,,,,,,1.04438,,,,,,,,,,,,,,2024-05-02
RecursoComb,TFL1,GAS NI,34.10628,34.33739,25.34669,,,,,,,,,,,,,,,,,,,,,,2024-05-02
RecursoComb,TFL4,GAS,64.37987,64.326,64.38452,64.37449,64.32944,64.40525,64.4407,64.34191,64.30712,64.43262,64.60959,64.68241,64.30239,75.07445,99.13012,101.34863,100.28934,70.4945,78.63228,119.47461,119.87626,125.5203,128.91306,128.91306,2024-05-02
RecursoComb,TFL4,GAS NI,53.43142,53.22179,53.22227,53.22219,53.22182,53.22244,53.22273,53.22192,53.22164,53.22266,53.22411,53.2247,53.2216,53.30968,53.50639,51.77194,51.14326,53.64656,51.41522,48.95757,49.37246,50.41803,49.11625,49.18079,2024-05-02
RecursoComb,TGJ1,CARBON,69.60839,58.47953,58.85613,58.93145,59.08116,59.38802,58.85613,41.19855,34.07005,34.21976,34.18164,34.03192,33.76598,34.36947,34.14537,34.9367,35.42768,35.61552,43.61253,105.14951,105.07233,103.03682,85.00449,58.25542,2024-05-02
RecursoComb,TGJ1,GAS,29.82872,21.06791,20.56866,20.56281,20.56866,20.56281,20.56866,29.38456,35.68255,35.41828,32.96424,35.66497,36.89843,36.88085,36.93945,37.13282,37.23888,37.45042,37.54417,37.27404,36.99219,36.65174,32.07884,21.97265,2024-05-02
RecursoComb,TGJ2,CARBON,74.93012,59.23087,33.97892,33.61627,33.82363,33.82363,33.82363,33.82363,33.82363,33.82363,33.82642,33.82363,33.82642,33.82921,31.73511,33.56605,33.82642,33.82921,49.43919,76.1399,76.14269,76.14548,76.07481,48.15501,2024-05-02
RecursoComb,TGJ2,GAS,40.70899,33.5045,35.20147,35.48918,35.08955,34.9372,35.08955,34.9372,35.08955,34.9372,32.67067,34.9079,34.94892,34.79598,35.98198,35.67083,35.61223,35.27179,36.08804,39.66948,39.75796,39.82242,39.81656,36.41208,2024-05-02
RecursoComb,TMB1,GAS,0.09006,,,,,,,,,,,,,,0.06129,0.83934,0.83934,0.8371,0.83149,0.83187,0.8386,0.83897,0.83934,0.07213,2024-05-02
RecursoComb,TPD1,GAS,0.30828,0.31481,0.31418,0.31397,0.31567,0.32522,0.33388,0.32689,0.29852,0.32219,0.32585,0.32022,0.32381,0.31855,0.2962,0.29035,0.30994,0.31068,0.30263,0.30989,0.25376,0.31898,0.32105,0.32219,2024-05-02
RecursoComb,TRN1,ACPM,0.59805,1.41371,1.41371,0.59805,0.57065,0.59805,1.41371,0.59805,1.41371,0.59805,0.57065,0.76165,0.76165,0.76165,1.3323,0.76165,0.76165,0.76165,0.76165,0.76165,1.57652,0.76165,0.59805,0.59805,2024-05-02
RecursoComb,TRN1,GAS,29.7965,27.66826,27.66826,29.7965,29.7965,29.7965,27.28679,25.54002,27.66826,29.7965,29.7965,29.7965,29.7965,29.7965,29.7965,29.7965,29.7965,29.7965,29.7965,29.7965,29.7965,29.7965,29.7965,29.7965,2024-05-02
RecursoComb,TSJ1,CARBON,,,,,,,,,17.33611,58.6572,59.39909,59.27233,59.32196,59.36863,59.14722,59.07251,58.96828,56.53772,130.15661,115.86398,60.23501,60.2942,59.45616,59.34276,2024-05-02
RecursoComb,TSR1,ACPM,132.90819,133.01245,133.0568,132.90937,133.33291,133.54048,133.23528,133.10395,133.38042,133.24483,133.14977,147.84417,191.71472,192.41856,193.13248,193.53799,194.2349,195.09497,196.12702,193.03611,195.95703,197.19842,133.12764,134.58854,2024-05-02
RecursoComb,TVL1,ACPM,,,,,,,,,5.24887,2.08925,,,0.56439,,,,,,,,,,,,2024-05-02
RecursoComb,TVL1,GAS,,,,,,,,7.57845,37.74012,6.68385,,,4.00017,2.06999,,,,,,,,,,,2024-05-02
RecursoComb,TYP1,GAS,15.93014,15.95885,16.00104,16.01569,16.01452,16.03268,16.0321,16.03034,16.01217,16.0444,15.92311,15.55336,15.63247,15.4057,15.41038,15.38402,15.40863,15.46195,15.6354,16.06081,16.33387,16.23953,15.59848,15.62719,2024-05-02
RecursoComb,TYP2,GAS,22.69807,22.74378,22.80706,22.85922,22.84925,22.84281,22.85687,22.85629,22.84984,22.42267,21.73181,21.02572,20.81594,21.08783,20.81419,20.83821,20.83704,21.03803,21.15932,21.8326,22.11797,22.48009,22.43497,22.48713,2024-05-02
RecursoComb,TYP4,GAS,26.67328,26.70141,26.70434,26.61293,26.57308,26.59125,26.58949,26.55023,26.49808,26.43069,26.4389,26.41136,25.90156,25.73398,25.69823,25.82597,25.69647,26.03751,26.17463,26.25666,26.28596,26.37561,26.53558,26.71665,2024-05-02
RecursoComb,ZPA3,CARBON,36.6389,36.35012,36.53663,36.95834,51.57982,57.03673,57.54431,58.15487,58.15143,59.96852,61.68331,61.76111,61.72605,61.88523,61.97656,62.02726,61.77127,62.04415,62.21628,61.70489,61.86342,38.99449,36.54816,37.09423,2024-05-02
RecursoComb,ZPA4,CARBON,40.07163,39.6539,39.78716,39.54042,39.40535,54.33893,61.93057,62.09878,61.84841,65.8559,76.3711,76.51669,76.90739,76.98161,76.98533,78.39541,78.8436,79.19883,79.3619,78.80921,76.87868,61.97628,60.84069,60.92926,2024-05-02
RecursoComb,ZPA5,CARBON,35.8187,36.14435,35.97111,36.0854,52.65951,55.04953,55.40708,53.04841,33.94072,22.73589,22.82038,23.15471,23.17196,23.25873,23.37386,23.56098,23.70297,23.62478,26.76985,35.48095,36.74367,35.15334,35.24763,35.45398,2024-05-02
RecursoComb,2S6S,CARBON,,,0.10024,,,,,,,,,,,,,,,,,,,,,,2024-05-03
RecursoComb,2S8G,CARBON,0.05236,0.07862,0.07319,0.06359,0.05092,0.08778,0.07539,0.03332,0.00065,,2e-05,0.0355,0.00066,0.00258,0.06014,0.16989,0.167,0.17935,1.3311,0.71417,0.2268,0.17821,0.18683,0.06686,2024-05-03
RecursoComb,2S8I,GAS,3.338,3.37277,3.02506,2.05148,2.01671,3.19892,3.75525,3.44232,3.30323,3.19892,2.78167,2.01671,2.39919,3.16415,3.05984,3.09461,3.19892,3.12938,2.64259,2.01671,2.43396,3.05984,2.99029,3.12938,2024-05-03
RecursoComb,2U8Y,GAS,7.28553,7.33868,7.38062,7.37997,7.38188,7.38301,7.38307,7.38114,7.37995,7.3783,7.37504,7.36671,7.36847,7.3217,7.30803,7.37056,7.36841,7.37004,7.37441,7.37734,7.37342,7.37668,7.37688,7.37655,2024-05-03
RecursoComb,2U91,GAS,7.20425,7.23318,7.25063,7.24965,7.24396,7.25345,7.25179,7.25261,7.2508,7.2478,7.23963,7.2439,7.24439,7.2463,7.2456,7.2477,7.24778,7.25023,7.24692,7.24708,7.24662,7.24768,7.24754,7.24785,2024-05-03
RecursoComb,2U93,GAS,7.14056,7.17939,7.18867,7.18872,7.19006,7.19448,7.19577,7.19368,7.1955,6.33374,6.10255,7.24258,7.23853,7.24702,7.25119,7.24613,7.24584,7.24597,7.25433,7.25951,7.2567,7.2505,7.24875,7.24967,2024-05-03
RecursoComb,2V25,CARBON,4.71979,4.67802,4.73586,4.78566,4.78566,4.77441,4.91417,4.93506,4.43063,4.68445,4.6234,4.474,4.48204,4.45633,4.56075,4.50131,4.37762,4.40974,4.31175,8.19939,8.86608,9.00102,9.28376,8.49338,2024-05-03
RecursoComb,2V27,GAS,,,,,,,,,,,,,,,0.00134,0.10107,0.12613,0.11461,0.12272,0.12333,0.12042,0.1244,0.12641,0.12663,2024-05-03
RecursoComb,2WFN,GAS,1.92907,3.21648,3.53451,3.69968,3.69968,3.69968,3.69968,3.69968,3.69968,3.69968,3.69968,3.69968,3.69968,3.69968,3.68399,3.17538,3.37008,3.56141,3.54497,3.43024,3.14174,2.55839,3.46649,3.41791,2024-05-03
RecursoComb,2XXR,GAS,0.03328,0.03311,0.03342,0.03319,0.03329,0.03326,0.03356,0.03037,0.03117,0.02149,0.02391,0.02935,0.03197,0.03196,0.03063,0.0322,0.03245,0.03233,0.03211,0.0272,0.02734,0.0248,0.02726,0.02743,2024-05-03
RecursoComb,2YB9,GAS,1.05321,1.06487,1.06445,1.06234,1.07054,1.06598,1.06337,1.02234,1.01544,0.6062,4e-05,,,,,0.01484,0.46505,0.9048,0.87004,0.93613,0.95905,0.95036,0.73339,0.81151,2024-05-03
RecursoComb,2YWY,GAS,0.01844,0.00871,0.0171,0.00742,0.0193,0.00561,0.00253,0.0059,0.00589,0.00573,0.00672,0.00432,0.0301,0.0317,0.02363,0.01008,0.00501,0.0027,0.00459,0.00367,0.01466,0.00493,0.00332,0.01885,2024-05-03
RecursoComb,3C4V,GAS,1.04834,1.17873,1.18395,1.3365,1.62988,1.62293,1.62988,1.56425,1.41517,1.34781,1.28087,1.31173,1.39953,1.36258,1.02226,0.93881,0.92317,1.02226,1.13179,1.18916,1.22046,1.21003,1.18916,1.19959,2024-05-03
RecursoComb,3IJF,GAS,1e-05,3e-05,0.0,,,,0.0,,,2e-05,1e-05,1e-05,,,,,,,,,,,,,2024-05-03
RecursoComb,3KL4,GAS,0.81481,0.54228,0.933,0.91084,1.14751,1.39577,0.48041,0.21749,0.26999,0.28599,0.47831,0.48519,1.11312,0.06932,0.03886,0.01088,0.05502,0.77897,1.12182,1.09562,1.28775,0.83947,0.93906,0.52049,2024-05-03
RecursoComb,CGM1,CARBON,15.55171,15.55171,15.55171,15.55171,15.55171,15.55171,15.55171,15.55171,15.55171,15.55171,15.55171,15.55171,15.55171,15.55171,15.55171,15.55171,15.55171,15.55171,15.55171,15.55171,15.55171,15.55171,15.55171,15.55171,2024-05-03
RecursoComb,CIP1,CARBON,7.44761,7.44761,7.44761,7.44761,7.44761,7.44761,7.44761,7.44761,7.44761,7.44761,7.44761,7.44761,7.44761,7.44761,7.44761,7.44761,7.44761,7.44761,7.44761,7.44761,7.44761,7.44761,7.44761,7.44761,2024-05-03
RecursoComb,PNC1,CARBON,20.64817,20.64817,20.64817,20.64817,20.64817,20.64817,20.64817,20.64817,20.64817,20.64817,20.64817,20.64817,20.64817,20.64817,20.64817,20.64817,20.64817,20.64817,20.64817,20.64817,20.64817,20.64817,20.64817,20.64817,2024-05-03
RecursoComb,PPN1,GAS,7.65604,7.65604,7.65604,7.65604,7.65604,7.65604,7.65604,7.65604,7.65604,7.65604,7.65604,7.65604,7.65604,7.65604,7.65604,7.65604,7.65604,7.65604,7.65604,7.65604,7.65604,7.65604,7.65604,7.65604,2024-05-03
RecursoComb,PRG1,GAS,,,,,,,,,,5.99357,11.13285,19.74016,23.94036,23.93753,23.90983,23.91209,23.91435,23.91831,23.90587,23.91491,23.89852,23.88665,23.98219,22.49412,2024-05-03
RecursoComb,TCBE,GAS,,12.35485,12.31143,12.82023,12.44937,12.67127,6.08493,,,0.79621,4.92055,0.4976,,,0.17374,0.02285,,,,,,,,,2024-05-03
RecursoComb,TCBE,GLP,,,,,,,0.18862,2.90301,2.25691,9.68099,17.71692,29.94707,28.94522,11.85721,,,,,,,,,,,2024-05-03
RecursoComb,TCDT,GAS NI,88.24685,83.6177,58.36246,1.52352,,,,,,4.57055,38.20514,40.43182,60.35475,85.4342,85.72719,85.60999,85.78578,85.78578,93.11039,111.33401,119.47897,119.47897,119.47897,119.47897,2024-05-03
RecursoComb,TEC1,GAS,38.59774,55.90725,57.30186,73.06441,91.24115,98.42512,98.88218,98.9232,98.68881,98.32551,97.43484,96.6848,97.06568,96.91918,96.29806,96.30978,96.84887,98.43684,98.00908,98.21417,98.07354,98.34309,98.54232,98.46614,2024-05-03
RecursoComb,TFL4,GAS,65.6489,65.58269,65.82732,65.68554,61.01543,50.87172,43.92228,43.8154,43.59357,43.47077,43.51286,44.63087,45.3953,45.39724,45.41556,46.25888,49.63034,56.39216,61.81095,64.8136,65.00373,65.29416,65.21136,65.41766,2024-05-03
RecursoComb,TFL4,GAS NI,117.13657,117.01842,117.45491,117.20195,108.86913,90.76983,78.37002,78.17931,77.7835,77.56439,77.63949,79.63434,80.99831,81.00176,81.03445,82.53917,88.55484,100.61987,110.28857,115.64616,115.9854,116.50361,116.35588,116.72397,2024-05-03
RecursoComb,TGJ1,CARBON,59.60934,58.89518,58.92866,59.00584,58.7836,58.32516,58.14198,58.02853,58.17545,58.10292,58.02574,60.13844,59.9506,59.574,59.30991,51.61233,46.17715,45.95305,44.78604,46.06649,46.14088,46.82156,69.83528,56.36497,2024-05-03
RecursoComb,TGJ1,GAS,21.94862,21.97206,21.14877,21.68376,21.62927,20.89857,21.2144,21.32222,21.49918,21.06205,21.17924,19.04222,21.00345,21.08549,21.20913,25.26051,29.85216,29.86974,29.78771,29.77599,29.79943,29.88732,30.43344,30.08714,2024-05-03
RecursoComb,TGJ2,CARBON,35.15708,34.40853,34.40574,34.40853,34.40574,34.40853,34.40853,34.40574,34.40574,34.86231,81.01993,90.04168,90.03145,74.49865,65.88327,66.42911,54.00306,34.83813,36.2311,36.22924,36.94339,65.0938,65.82469,48.19593,2024-05-03
RecursoComb,TGJ2,GAS,35.91752,36.02944,39.01319,39.05949,39.18547,38.49344,38.54325,38.66161,38.66747,34.22056,34.36764,30.09886,33.01698,32.56461,32.65895,32.68825,33.45763,34.7784,37.6848,52.05334,51.58925,49.77509,48.14258,44.22011,2024-05-03
RecursoComb,TMB1,GAS,,,,,,,,,,,,,,,,0.11286,0.83336,0.8386,0.83822,0.83785,0.83934,0.83897,0.83934,0.83897,2024-05-03
RecursoComb,TPD1,GAS,0.32556,0.32123,0.32261,0.3251,0.32814,0.34603,0.3509,0.34483,0.33827,0.3387,0.36797,0.36557,0.35002,0.3271,0.32157,0.31927,0.32431,0.3332,0.32636,0.32642,0.32222,0.31704,0.31795,0.3262,2024-05-03
RecursoComb,TRN1,ACPM,0.59805,0.62544,0.59805,0.59805,0.62544,0.59805,0.59805,0.59805,0.59805,0.76165,0.78826,0.78826,1.3049,0.78826,0.76165,1.25089,1.25089,0.76165,0.70685,0.76165,0.73425,0.76165,1.14208,0.59805,2024-05-03
RecursoComb,TRN1,GAS,29.52285,29.52285,29.52285,29.52285,29.52285,29.52285,29.52285,29.52285,29.52285,29.52285,29.52285,29.52285,29.52285,29.52285,29.52285,29.52285,29.52285,29.52285,29.52285,29.52285,29.52285,29.52285,29.10154,29.52285,2024-05-03
RecursoComb,TSJ1,CARBON,124.69709,141.32138,142.01005,142.17267,141.78939,141.69919,140.75587,140.5735,141.63769,141.29332,141.88353,141.25633,141.55269,140.63889,140.9306,141.38753,141.53496,142.34583,142.50201,142.61571,142.63023,142.76982,142.64096,142.87316,2024-05-03
RecursoComb,TSR1,ACPM,158.69077,158.69683,158.96702,158.739,159.14557,159.10069,133.53671,158.36538,155.85822,155.79834,156.65197,157.05192,157.11002,157.10797,156.99896,159.85568,160.07241,160.19239,156.245,155.56058,155.69607,155.66978,155.60676,155.52736,2024-05-03
RecursoComb,TYP1,GAS,15.58793,15.60375,16.09362,16.12937,16.41532,16.40009,16.41063,16.43466,16.42235,16.25828,15.84752,15.75669,15.66528,15.19944,15.42152,15.40394,15.51234,15.49769,15.5352,15.6143,15.81763,16.02624,16.03268,16.07487,2024-05-03
RecursoComb,TYP2,GAS,22.34942,22.36056,22.45197,22.44904,22.71565,22.90316,22.5381,22.50529,22.49299,21.97675,21.70427,21.22495,21.26421,20.96361,21.29937,21.53375,21.68669,21.84432,21.99491,22.12851,22.16367,22.44025,22.55393,22.62248,2024-05-03
RecursoComb,TYP4,GAS,26.53617,26.78579,26.70024,26.64164,26.62289,26.66332,26.63813,26.65102,26.27951,26.10197,26.01583,25.69472,25.63202,25.90449,26.02403,26.21681,26.15177,26.21213,26.44651,26.59711,26.6686,26.71313,26.72719,26.73833,2024-05-03
RecursoComb,ZPA3,CARBON,37.17229,37.20239,36.80644,37.07146,37.29208,37.25555,37.84499,37.59715,38.09795,55.78398,57.39339,60.73582,59.84831,59.9842,60.77109,60.62884,61.238,61.23128,61.11477,61.21912,60.91705,37.54048,37.29155,37.31214,2024-05-03
RecursoComb,ZPA4,CARBON,60.69242,60.67891,60.96235,60.25773,61.04297,60.70457,60.82517,61.28807,60.89722,40.28272,41.20726,53.73253,74.11847,76.01916,76.49098,77.01344,77.35215,73.51727,70.21297,70.35384,69.96633,61.67033,60.8895,61.49341,2024-05-03
RecursoComb,ZPA5,CARBON,21.22218,,8.61693,28.92691,35.82663,51.12308,55.00205,55.2597,55.55802,55.40418,55.84924,56.66675,63.08494,64.83393,63.37584,62.23876,64.00443,64.04133,64.24423,65.07713,65.24369,64.24318,64.71412,64.76626,2024-05-03
